family_code,from_pokedex_number,from_form_code,from_card_state,to_pokedex_number,to_form_code,to_card_state,rule_type,notes
"azurill",183,"NORMAL","NORMAL",183,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"azurill",183,"NORMAL","NORMAL",183,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"azurill",183,"NORMAL","NORMAL",183,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"azurill",183,"NORMAL","NORMAL",183,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"azurill",183,"NORMAL","NORMAL",184,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"azurill",183,"NORMAL","V",183,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"azurill",183,"NORMAL","V",183,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"azurill",184,"NORMAL","NORMAL",184,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"azurill",184,"NORMAL","NORMAL",184,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"azurill",184,"NORMAL","NORMAL",184,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"azurill",184,"NORMAL","NORMAL",184,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"azurill",184,"NORMAL","V",184,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"azurill",184,"NORMAL","V",184,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"azurill",298,"NORMAL","NORMAL",183,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"bagon",371,"NORMAL","NORMAL",371,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"bagon",371,"NORMAL","NORMAL",371,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"bagon",371,"NORMAL","NORMAL",371,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"bagon",371,"NORMAL","NORMAL",371,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"bagon",371,"NORMAL","NORMAL",372,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"bagon",371,"NORMAL","V",371,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"bagon",371,"NORMAL","V",371,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"bagon",372,"NORMAL","NORMAL",372,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"bagon",372,"NORMAL","NORMAL",372,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"bagon",372,"NORMAL","NORMAL",372,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"bagon",372,"NORMAL","NORMAL",372,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"bagon",372,"NORMAL","NORMAL",373,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"bagon",372,"NORMAL","V",372,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"bagon",372,"NORMAL","V",372,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"bagon",373,"NORMAL","NORMAL",373,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"bagon",373,"NORMAL","NORMAL",373,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"bagon",373,"NORMAL","NORMAL",373,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"bagon",373,"NORMAL","NORMAL",373,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"bagon",373,"NORMAL","V",373,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"bagon",373,"NORMAL","V",373,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"baltoy",343,"NORMAL","NORMAL",343,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"baltoy",343,"NORMAL","NORMAL",343,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"baltoy",343,"NORMAL","NORMAL",343,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"baltoy",343,"NORMAL","NORMAL",343,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"baltoy",343,"NORMAL","NORMAL",344,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"baltoy",343,"NORMAL","V",343,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"baltoy",343,"NORMAL","V",343,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"baltoy",344,"NORMAL","NORMAL",344,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"baltoy",344,"NORMAL","NORMAL",344,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"baltoy",344,"NORMAL","NORMAL",344,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"baltoy",344,"NORMAL","NORMAL",344,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"baltoy",344,"NORMAL","V",344,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"baltoy",344,"NORMAL","V",344,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"barboach",339,"NORMAL","NORMAL",339,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"barboach",339,"NORMAL","NORMAL",339,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"barboach",339,"NORMAL","NORMAL",339,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"barboach",339,"NORMAL","NORMAL",339,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"barboach",339,"NORMAL","NORMAL",340,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"barboach",339,"NORMAL","V",339,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"barboach",339,"NORMAL","V",339,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"barboach",340,"NORMAL","NORMAL",340,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"barboach",340,"NORMAL","NORMAL",340,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"barboach",340,"NORMAL","NORMAL",340,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"barboach",340,"NORMAL","NORMAL",340,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"barboach",340,"NORMAL","V",340,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"barboach",340,"NORMAL","V",340,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"basculin",550,"NORMAL","NORMAL",550,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"basculin",550,"NORMAL","NORMAL",550,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"basculin",550,"NORMAL","NORMAL",550,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"basculin",550,"NORMAL","NORMAL",550,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"basculin",550,"NORMAL","NORMAL",902,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"basculin",550,"NORMAL","V",550,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"basculin",550,"NORMAL","V",550,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"basculin",902,"NORMAL","NORMAL",902,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"basculin",902,"NORMAL","NORMAL",902,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"basculin",902,"NORMAL","NORMAL",902,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"basculin",902,"NORMAL","NORMAL",902,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"basculin",902,"NORMAL","V",902,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"basculin",902,"NORMAL","V",902,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"beldum",374,"NORMAL","NORMAL",374,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"beldum",374,"NORMAL","NORMAL",374,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"beldum",374,"NORMAL","NORMAL",374,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"beldum",374,"NORMAL","NORMAL",374,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"beldum",374,"NORMAL","NORMAL",375,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"beldum",374,"NORMAL","V",374,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"beldum",374,"NORMAL","V",374,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"beldum",375,"NORMAL","NORMAL",375,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"beldum",375,"NORMAL","NORMAL",375,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"beldum",375,"NORMAL","NORMAL",375,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"beldum",375,"NORMAL","NORMAL",375,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"beldum",375,"NORMAL","NORMAL",376,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"beldum",375,"NORMAL","V",375,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"beldum",375,"NORMAL","V",375,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"beldum",376,"NORMAL","NORMAL",376,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"beldum",376,"NORMAL","NORMAL",376,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"beldum",376,"NORMAL","NORMAL",376,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"beldum",376,"NORMAL","NORMAL",376,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"beldum",376,"NORMAL","V",376,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"beldum",376,"NORMAL","V",376,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"bellsprout",69,"NORMAL","NORMAL",69,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"bellsprout",69,"NORMAL","NORMAL",69,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"bellsprout",69,"NORMAL","NORMAL",69,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"bellsprout",69,"NORMAL","NORMAL",69,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"bellsprout",69,"NORMAL","NORMAL",70,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"bellsprout",69,"NORMAL","V",69,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"bellsprout",69,"NORMAL","V",69,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"bellsprout",70,"NORMAL","NORMAL",70,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"bellsprout",70,"NORMAL","NORMAL",70,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"bellsprout",70,"NORMAL","NORMAL",70,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"bellsprout",70,"NORMAL","NORMAL",70,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"bellsprout",70,"NORMAL","NORMAL",71,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"bellsprout",70,"NORMAL","V",70,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"bellsprout",70,"NORMAL","V",70,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"bellsprout",71,"NORMAL","NORMAL",71,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"bellsprout",71,"NORMAL","NORMAL",71,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"bellsprout",71,"NORMAL","NORMAL",71,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"bellsprout",71,"NORMAL","NORMAL",71,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"bellsprout",71,"NORMAL","V",71,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"bellsprout",71,"NORMAL","V",71,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"bergmite",712,"NORMAL","NORMAL",712,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"bergmite",712,"NORMAL","NORMAL",712,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"bergmite",712,"NORMAL","NORMAL",712,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"bergmite",712,"NORMAL","NORMAL",712,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"bergmite",712,"NORMAL","NORMAL",713,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"bergmite",712,"NORMAL","V",712,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"bergmite",712,"NORMAL","V",712,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"bergmite",713,"NORMAL","NORMAL",713,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"bergmite",713,"NORMAL","NORMAL",713,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"bergmite",713,"NORMAL","NORMAL",713,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"bergmite",713,"NORMAL","NORMAL",713,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"bergmite",713,"NORMAL","V",713,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"bergmite",713,"NORMAL","V",713,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"bidoof",399,"NORMAL","NORMAL",399,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"bidoof",399,"NORMAL","NORMAL",399,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"bidoof",399,"NORMAL","NORMAL",399,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"bidoof",399,"NORMAL","NORMAL",399,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"bidoof",399,"NORMAL","NORMAL",400,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"bidoof",399,"NORMAL","V",399,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"bidoof",399,"NORMAL","V",399,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"bidoof",400,"NORMAL","NORMAL",400,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"bidoof",400,"NORMAL","NORMAL",400,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"bidoof",400,"NORMAL","NORMAL",400,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"bidoof",400,"NORMAL","NORMAL",400,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"bidoof",400,"NORMAL","V",400,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"bidoof",400,"NORMAL","V",400,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"binacle",688,"NORMAL","NORMAL",688,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
